name,slug,gallery_slug,image_filename,image_path,image_url,destination_url,alt_text,caption,description,sort_order,open_in_new_tab,original_image_url,original_destination_url,original_filename,parse_method,parse_warning
MATER DOLOROSA,in-love-with-mary-mater-dolorosa-4,in-love-with-mary,104-DSC01172-scaled.jpg,../tod-gallery-images/in-love-with-mary/104-DSC01172-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01176-scaled.jpg,https://thekabilincenter.org/mater-dolorosa-4/,MATER DOLOROSA,,"MATER DOLOROSA

Late 18th century

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

De tallado, Wood, polychromed and gilded in estofado style

Height: 101cm

The image is part of a calvary scene set.

Accession number: APM-RO-SV-043",44,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01172-768x1369.jpg,https://thekabilincenter.org/mater-dolorosa-4/,DSC01172-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LOS DOLORES,in-love-with-mary-nuestra-senora-de-los-dolores-2,in-love-with-mary,105-DSC02573-scaled.jpg,../tod-gallery-images/in-love-with-mary/105-DSC02573-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02621-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-2/,NUESTRA SEÑORA DE LOS DOLORES,,"NUESTRA SEÑORA DE LOS DOLORES

Late 20th century

Our Lady of Sorrows Parish Church, Ronda, Cebu

De tallado, polychromed wood, glass

Height: 55cm

This image was commissioned to be used during the visita patronal to chapels during fiesta celebrations.

Accession number: ROP-RO-SV-011",45,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02573-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-2/,DSC02573-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LOS DOLORES,in-love-with-mary-nuestra-senora-de-los-dolores-3,in-love-with-mary,106-DSC02646-scaled.jpg,../tod-gallery-images/in-love-with-mary/106-DSC02646-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02676-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-3/,NUESTRA SEÑORA DE LOS DOLORES,,"NUESTRA SEÑORA DE LOS DOLORES

Early 20th century

Our Lady of Sorrows Parish Church, Ronda, Cebu

De tallado, polychromed wood, glass

Height: 74.5cm

This is the patronal statue of the parish enshrined in the old retablo. Now, it is being kept for safekeeping in the rectory.

Accession number: ROP-RO-SV-012",46,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02646-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-3/,DSC02646-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary,in-love-with-mary,107-DSC02182-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/107-DSC02182-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02182-2-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary/,IMMACULATE HEART OF MARY,,"IMMACULATE HEART OF MARY

Early 20th century

Cebu Metropolitan Cathedral, Cebu City

De tallado, pasta de madera, polychromed and gilded, glass

Accession number: CMC-RO-SV-006

H: 175cm

H (body): 148cm

H (head): 22cm

L (Right arm): 35cm

L (Left arm): 25cm

H (base): 10cm

Circ (head): 63cm

Circ (octagonal): 8x22cm",47,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02182-2-768x1369.jpg,https://thekabilincenter.org/immaculate-heart-of-mary/,DSC02182-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary-2,in-love-with-mary,108-DSC02218-copy-scaled.jpg,../tod-gallery-images/in-love-with-mary/108-DSC02218-copy-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02230-copy-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-2/,IMMACULATE HEART OF MARY,,"IMMACULATE HEART OF MARY

Early 20th century

San Guillermo de Aquitania Parish

Dalaguete, Cebu

De vestir, polychromed wood, glass

Height: 179cm

Accession number: DPM-RO-SV-031",48,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02218-copy-768x1369.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-2/,DSC02218-copy-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary-3,in-love-with-mary,109-DSC00991-scaled.jpg,../tod-gallery-images/in-love-with-mary/109-DSC00991-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01006-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-3/,IMMACULATE HEART OF MARY,,"IMMACULATE HEART OF MARY

Late 19th century

Nuestra Señora del Patrocinio de Maria Parish

Boljoon, Cebu

De vestir, polychromed wood, glass

Height : 160cm",49,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00991-768x1238.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-3/,DSC00991-768x1238.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF THE SACRED HEART,in-love-with-mary-our-lady-of-the-sacred-heart,in-love-with-mary,110-DSC01611-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/110-DSC01611-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01634-scaled.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart/,OUR LADY OF THE SACRED HEART,,"OUR LADY OF THE SACRED HEART

21st century

National Shrine of Nuestra Señora Virgen de la Regla

Lapulapu City, Cebu

De tallado, polychromed fiber glass

Height: 56cm

Child Height: 18.5cm

A representation of the Madonna and Child as Filipino

Accession number: VDRP-RO-SV-015",50,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01611-2-768x1369.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart/,DSC01611-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa,in-love-with-mary,111-DSC02253-scaled.jpg,../tod-gallery-images/in-love-with-mary/111-DSC02253-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02264-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

San Guillermo de Aquitania Parish

Dalaguete, Cebu

De vestir, polychromed wood, glass

Height: 167cm

Accession number: DPM-RO-SV-029",51,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02253-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa/,DSC02253-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa-2,in-love-with-mary,112-DSC00172-scaled.jpg,../tod-gallery-images/in-love-with-mary/112-DSC00172-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00172-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-2/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

National Shrine and Parish of Saint Joseph , Mandaue City

De tallado, pasta de madera, polychromed and gilded, glass

Height: 158cm

Accession number: SJP-RO-SV-003",52,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00172-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-2/,DSC00172-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa-3,in-love-with-mary,113-DSC00195-scaled.jpg,../tod-gallery-images/in-love-with-mary/113-DSC00195-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00204-1-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-3/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

National Shrine of Nuestra Señora Virgen de la Regla

Lapulapu City, Cebu

De tallado, polychromed wood, glass

Height: 134cm

Accession number: VDRP-RO-SV-018",53,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00195-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-3/,DSC00195-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa-4,in-love-with-mary,114-DSC01099-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/114-DSC01099-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01116-2-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-4/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

Santo Tomas de Villanueva Parish Church

Danao City, Cebu

De tallado, polychromed wood, glass

Height: 109cm

Accession number: STVP-RO-SV-022",54,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01099-2-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-4/,DSC01099-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa-5,in-love-with-mary,115-DSC01680-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/115-DSC01680-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01680-2-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-5/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

San Nicolas de Tolentino Parish Church

Malabuyoc, Cebu

De tallado, polychromed wood, plaster, glass

Overall Height: 82cm

Accession number: SNDTP-M-RO-SV-005",55,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01680-2-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa-5/,DSC01680-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
DEVOTIONAL IMAGE OF THE LEGION OF MARY,in-love-with-mary-devotional-image-of-the-legion-of-mary,in-love-with-mary,121-DSC01751-scaled.jpg,../tod-gallery-images/in-love-with-mary/121-DSC01751-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01760-scaled.jpg,https://thekabilincenter.org/devotional-image-of-the-legion-of-mary/,DEVOTIONAL IMAGE OF THE LEGION OF MARY,,"DEVOTIONAL IMAGE OF THE LEGION OF MARY

20th century

Archdiocesan Shrine of Saint James the Apostle

Compostela, Cebu

De tallado, polychromed plaster of paris, glass

Height : 64cm

Accession number: SDC-RO-SV-002",56,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01751-768x1369.jpg,https://thekabilincenter.org/devotional-image-of-the-legion-of-mary/,DSC01751-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF LOURDES,in-love-with-mary-our-lady-of-lourdes,in-love-with-mary,127-DSC00610-scaled.jpg,../tod-gallery-images/in-love-with-mary/127-DSC00610-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00612-3-scaled.jpg,https://thekabilincenter.org/our-lady-of-lourdes/,OUR LADY OF LOURDES,,"OUR LADY OF LOURDES

20th century

Our Lady of the Immaculate Conception Parish

Oslob, Cebu

De vestir, polychromed wood, glass

head and hands are detachable

Height : 175cm

Accession number: ICP-RO-SV-023",57,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00610-768x1369.jpg,https://thekabilincenter.org/our-lady-of-lourdes/,DSC00610-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF LOURDES,in-love-with-mary-our-lady-of-lourdes-2,in-love-with-mary,128-DSC00772-3-scaled.jpg,../tod-gallery-images/in-love-with-mary/128-DSC00772-3-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00796-scaled.jpg,https://thekabilincenter.org/our-lady-of-lourdes-2/,OUR LADY OF LOURDES,,"OUR LADY OF LOURDES

20th century

San Nicolas de Tolentino Parish Church, Malabuyoc, Cebu

De tallado, polychromed wood, glass, repainted with enamel, white and blue with gold lining for the clothing

Height: 170cm

Accession number: SNDTP-M-RO-SV-015",58,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00772-3-768x1369.jpg,https://thekabilincenter.org/our-lady-of-lourdes-2/,DSC00772-3-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF LOURDES,in-love-with-mary-our-lady-of-lourdes-3,in-love-with-mary,129-DSC00841-scaled.jpg,../tod-gallery-images/in-love-with-mary/129-DSC00841-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00858-scaled.jpg,https://thekabilincenter.org/our-lady-of-lourdes-3/,OUR LADY OF LOURDES,,"OUR LADY OF LOURDES

20th century

Archdiocesan Shrine of San Vicente Ferrer

Bogo City, Cebu

De tallado, polychromed wood, glass

Height: 137cm

Accession number: SVF-RO-SV-003",59,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00841-768x1369.jpg,https://thekabilincenter.org/our-lady-of-lourdes-3/,DSC00841-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF PERPETUAL HELP,in-love-with-mary-our-lady-of-perpetual-help-2,in-love-with-mary,135-DSC00673-scaled.jpg,../tod-gallery-images/in-love-with-mary/135-DSC00673-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00693-copy-scaled.jpg,https://thekabilincenter.org/our-lady-of-perpetual-help-2/,OUR LADY OF PERPETUAL HELP,,"OUR LADY OF PERPETUAL HELP

20th century

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Relieve, polychromed wood , decorated with lagang

Width: 272cm

Height: 106cm

Accession number: DPM-RO-SV-046",60,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00673-768x1369.jpg,https://thekabilincenter.org/our-lady-of-perpetual-help-2/,DSC00673-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
OUR LADY OF PERPETUAL HELP,in-love-with-mary-our-lady-of-perpetual-help,in-love-with-mary,136-DSC01082-scaled.jpg,../tod-gallery-images/in-love-with-mary/136-DSC01082-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01096-scaled.jpg,https://thekabilincenter.org/our-lady-of-perpetual-help/,OUR LADY OF PERPETUAL HELP,,"OUR LADY OF PERPETUAL HELP

20th century

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Relieve, polychromed wood , decorated with lagang

Width: 272cm

Height: 106cm

Accession number: DPM-RO-SV-046",61,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01082-768x1331.jpg,https://thekabilincenter.org/our-lady-of-perpetual-help/,DSC01082-768x1331.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
VIRGIN MARY WITH THE CHILD JESUS,in-love-with-mary-virgin-mary-with-the-child-jesus,in-love-with-mary,137-DSC01091-scaled.jpg,../tod-gallery-images/in-love-with-mary/137-DSC01091-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01095-scaled.jpg,https://thekabilincenter.org/virgin-mary-with-the-child-jesus/,VIRGIN MARY WITH THE CHILD JESUS,,"VIRGIN MARY WITH THE CHILD JESUS

Late 19th century

Luis Cabrera Ancestral House , Mandaue City

De vestir, ivory, wood, glass

Height: 113cm

Height (child): 18cm

The image has been with the Cabrera Family since the 1870s and enshrined in an urna in the family altar.

Accession number: LCH-RO-SV-002",62,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01091-768x1369.jpg,https://thekabilincenter.org/virgin-mary-with-the-child-jesus/,DSC01091-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
BIRHEN SA REGLA,in-love-with-mary-birhen-sa-regla-2,in-love-with-mary,143-DSC02039-scaled.jpg,../tod-gallery-images/in-love-with-mary/143-DSC02039-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02051-scaled.jpg,https://thekabilincenter.org/birhen-sa-regla-2/,BIRHEN SA REGLA,,"BIRHEN SA REGLA

20th century

National Shrine of Nuestra Señora Virgen de la Regla

Lapulapu City, Cebu

De vestir, ivory, glass, gold and silver plated verdugado vest

Height: 78cm

Child Height : 14cm

Accession number: VDRP-RO-SV-012",63,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02039-768x1369.jpg,https://thekabilincenter.org/birhen-sa-regla-2/,DSC02039-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
VIRGEN DE LOS REMEDIOS,in-love-with-mary-virgen-de-los-remedios,in-love-with-mary,144-DSC02456-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/144-DSC02456-2-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02462-2-scaled.jpg,https://thekabilincenter.org/virgen-de-los-remedios/,VIRGEN DE LOS REMEDIOS,,"VIRGEN DE LOS REMEDIOS

Postwar 20th century

Cebu Metropolitan Cathedral, Cebu City

De vestir, polychromed wood, glass

Height : 145cm

Height (child): 41cm

The image is enshrined at the baptistry of the cathedral.

Accession number: CMC-RO-SV-016",64,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02456-2-768x1369.jpg,https://thekabilincenter.org/virgen-de-los-remedios/,DSC02456-2-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
VIRGEN DE LOS REMEDIOS,in-love-with-mary-virgen-de-los-remedios-2,in-love-with-mary,145-DSC00776-scaled.jpg,../tod-gallery-images/in-love-with-mary/145-DSC00776-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00782-1-scaled.jpg,https://thekabilincenter.org/virgen-de-los-remedios-2/,VIRGEN DE LOS REMEDIOS,,"VIRGEN DE LOS REMEDIOS

Late 19th century

Nuestra Señora del Patrocinio de Maria Parish

Boljoon, Cebu

De tallado, polychromed wood, glass

Total Height :160cm",65,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00776-768x1369.jpg,https://thekabilincenter.org/virgen-de-los-remedios-2/,DSC00776-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
VIRGEN DE LOS REMEDIOS,in-love-with-mary-virgen-de-los-remedios-3,in-love-with-mary,146-DSC01118-scaled.jpg,../tod-gallery-images/in-love-with-mary/146-DSC01118-scaled.jpg,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01129-scaled.jpg,https://thekabilincenter.org/virgen-de-los-remedios-3/,VIRGEN DE LOS REMEDIOS,,"VIRGEN DE LOS REMEDIOS

19th century

Archdiocesan Museum of Cebu, Cebu City

De vestir, ivory, wood, glass

The figure is detachable but is tied to the peana .

Height (with base): 21""

The image is protected by a verina.

Accession number: AMC-RO-S-016",66,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01118-768x1369.jpg,https://thekabilincenter.org/virgen-de-los-remedios-3/,DSC01118-768x1369.jpg,parent_anchor_img+child_elementor_text_editor+attachment_metadata,
